PatientID,Age,Gender,Pregnancies,Glucose,BloodPressure,SkinThickness,Insulin,BMI,DiabetesPedigreeFunction,Outcome,PatientName,Email,SSN,Phone,Address,BirthDate,CreditCard
1667,30,Male,6,163.4,62.0,34.0,58.2,36.0,2.24,1,Dana Hall,gibbsrebecca@example.com,568-61-7617,960.294.3435x0060,"414 Jared Heights Apt. 896, Mirandabury, UT 31065",1993-11-19,6579816845651725
1668,27,Female,6,84.4,57.9,26.8,217.8,33.7,1.52,0,Nancy Sullivan,ruizmichael@example.com,538-18-6873,2414529643,"518 Jason Alley Apt. 880, Erinborough, MI 57072",1952-06-28,30587292347101
1669,53,Male,5,74.6,89.9,27.3,74.8,31.2,2.03,0,Elizabeth Fox,thomas89@example.net,125-20-3234,649.625.0317x791,"PSC 3630, Box 5134, APO AP 28348",1990-04-06,575864950093
1670,43,Female,4,199.3,110.3,12.2,152.5,23.0,1.13,1,Mindy Benson,luis63@example.net,144-38-3632,474-925-0463,"81967 Donna Flats Suite 616, Woodville, SC 74328",1948-05-04,30189741786326
1671,41,Male,12,100.3,83.4,30.7,132.9,42.2,0.37,0,Gina Lowe,marc77@example.org,129-35-3847,(602)702-6932x326,"194 Gregory Mission Suite 269, Katieberg, MA 08800",1971-06-12,36663060240309
1672,39,Male,3,77.0,119.6,30.2,166.3,24.7,1.14,1,Leah Glenn,kylecase@example.org,394-47-3643,001-465-497-9921,"278 Shawn Locks, East Michaelside, NM 86077",1981-04-09,2720255380488689
1673,68,Male,2,94.7,97.5,16.0,243.9,20.5,1.2,1,Jeffrey Hunt,justin36@example.org,645-24-9036,(350)310-0092,"14683 Shannon Falls Apt. 937, Edwinport, KS 03301",1996-02-13,4280617986608770
1674,39,Female,15,75.1,55.2,14.2,241.5,38.3,1.42,0,Miranda Flores,nporter@example.net,893-11-1010,(944)806-5863,"011 Jones Spur, Burgessbury, AK 41089",1948-09-30,4407306712537374
1675,56,Female,2,120.9,119.5,14.9,132.7,22.7,0.35,1,Richard Pennington,kellywoods@example.com,142-27-8236,955-741-7990,"3001 Carter Green Suite 684, Kimberlybury, NC 27726",2006-03-23,213107652699840
1676,49,Male,5,174.3,78.6,14.0,19.0,28.0,2.48,0,Stephanie Harvey,davidcombs@example.net,854-84-6608,628-491-4809,"59819 Audrey Drives, North Trevorville, MO 20817",2006-07-17,344588562406388
1677,80,Male,14,114.4,70.1,34.4,126.3,18.8,0.69,1,Matthew Schultz,gromero@example.com,780-77-1745,001-865-685-0119x1737,"7627 Gibson Corner, West Kelsey, TX 23147",1978-02-27,6529828299668221
1678,38,Female,3,127.7,89.1,17.9,173.2,21.7,0.58,1,Danielle Rivera,william79@example.net,535-44-4425,6623148084,"3620 Taylor Isle, Kimberlyview, ID 98748",1998-08-16,4679597046989056
1679,22,Female,11,157.8,71.3,20.1,160.6,22.7,1.36,0,Daniel Martinez,alexanderalan@example.com,972-17-4505,001-585-482-1802x90001,"848 Scott Canyon, Owenstad, NH 81583",2000-06-26,4190155948770171
1680,21,Male,11,136.2,56.1,16.9,185.0,19.5,1.39,0,Jesus Mckinney,corybyrd@example.net,169-24-3551,5542793818,"450 Lewis Flat Apt. 386, Port Rebeccachester, VT 78150",1934-12-08,3515579178532698
1681,67,Male,5,182.0,50.1,48.3,55.2,35.7,1.16,1,James Arnold,armstronganthony@example.com,769-17-8945,690-573-3807x62051,"7356 Robert Centers Apt. 475, Brownmouth, AL 87056",2003-12-17,4126739077779365
1682,25,Female,2,182.6,81.5,44.2,183.7,40.6,1.95,1,Joanna Williams,samuel70@example.net,586-67-5441,001-977-824-6252x355,"73250 Barnett Harbor Apt. 434, Finleyfort, OK 12379",1954-06-09,501817025361
1683,40,Female,14,71.3,108.6,19.2,62.7,28.1,1.34,0,Paige Nelson,bmartinez@example.org,904-82-7126,284-220-5712,"668 Ochoa Burgs Apt. 123, Millerburgh, MN 13823",1947-05-03,4615604054974
1684,31,Female,3,171.1,90.1,23.1,210.9,41.6,1.56,1,Melissa Hill,robersonconnor@example.org,764-10-2092,925.433.5677x0746,"4776 Richards Passage, Christopherborough, PW 89565",2004-08-25,4173765375407254137
1685,62,Female,14,129.9,119.9,18.4,103.5,23.8,1.84,0,Jonathan Santos,bergcynthia@example.net,371-35-9630,(554)552-3428,"16019 Michael Harbors, North Jessica, RI 37005",2004-11-15,4234497837477
1686,22,Female,8,198.5,70.1,29.7,200.3,26.8,0.16,0,Megan Lopez,sarahchurch@example.com,904-42-9107,284.250.2989,"USNS Price, FPO AP 35221",1980-04-04,4035807139567862761
1687,23,Male,4,132.8,69.6,10.8,27.5,22.1,1.47,0,Ryan Collier,logan33@example.org,533-67-4944,301-895-9460x9908,"86216 Greene Station, West Kelsey, AS 65471",1969-08-26,4749057398368140
1688,43,Female,12,198.3,61.2,36.9,121.5,34.8,2.22,1,Andrew Williamson,karen61@example.com,436-78-4109,+1-665-698-4726x2825,"PSC 3070, Box 4434, APO AP 47026",1967-03-29,6564795900270182
1689,75,Male,6,168.1,61.5,30.9,199.0,29.3,0.14,0,Jessica Petty,mitchellamanda@example.com,663-10-3902,001-291-716-0569x543,"30936 Theresa Avenue, Alexandermouth, MS 43935",1941-03-19,374520594581667
1690,32,Female,9,102.3,70.0,45.9,74.2,34.6,1.07,1,Tracy Johnson,ericagiles@example.com,819-96-7809,832-443-1045x134,"66176 Stefanie Crescent, Jonesfurt, SD 78237",1976-01-08,4995505659444145205
1691,40,Male,1,140.0,105.5,16.6,222.6,38.6,2.32,0,Joseph Reyes,jane63@example.com,970-59-7539,+1-922-309-2579x415,"898 Shawna Parkway, Kimberlyhaven, MA 35681",1982-07-06,3512483777058333
1692,25,Female,13,199.0,113.4,42.2,179.6,32.7,0.95,1,Kristin Garcia,garciastephen@example.com,688-92-4897,9758336697,"040 Sherri Fork, Tyroneland, TN 75818",2002-10-23,4602361447641
1693,57,Female,13,181.5,118.3,41.7,168.4,34.9,1.2,1,Michael Garrett,wgraves@example.net,338-41-1854,001-418-775-7447,"74727 Pamela Stream Apt. 283, Amybury, ID 09358",1959-05-15,4184420813766098723
1694,58,Male,4,82.7,66.3,15.1,107.3,43.3,2.46,0,Anna Thomas,whill@example.com,447-75-7832,+1-345-447-5189,"048 Park Terrace Suite 582, Lake Heatherton, GU 42874",1998-03-21,4733963469437847
1695,50,Male,8,161.8,111.7,25.9,140.9,26.1,0.58,0,Leslie Bush,enicholson@example.com,177-63-6819,6774175886,"40907 Blackwell Rapids, North Rebeccahaven, NY 39795",1998-10-24,4026217595341909371
1696,29,Female,15,114.9,73.0,16.8,170.9,27.7,0.26,0,Elizabeth Carter,usellers@example.com,487-26-8828,(626)458-6542x01419,"9254 Kimberly Fields, Greentown, OK 81747",1950-10-24,30114972358082
1697,54,Female,10,70.9,57.9,20.2,138.3,37.4,2.16,1,Kevin Dillon,masonjessica@example.com,165-19-9737,338-507-7236x23677,"6131 Pamela Port, Chrisport, DE 76736",2001-04-04,3513768741058958
1698,73,Female,2,122.5,110.9,20.5,197.3,34.5,2.18,1,Jennifer Fitzgerald DVM,dgonzalez@example.org,257-38-1105,001-486-322-2235x4678,"28566 Jennifer Trace Apt. 749, Leonshire, TX 74464",1958-05-07,4535463647405
1699,64,Female,13,100.5,94.5,32.2,128.2,22.8,1.23,1,Barbara Ray,kennethwilliams@example.com,814-44-4324,+1-925-928-9318x340,"98597 Brewer Row Apt. 870, Port Joshuahaven, TN 28533",1945-03-06,340024039753628
1700,55,Female,8,176.5,61.5,26.5,67.8,28.2,1.33,0,Dawn Bryant,theresataylor@example.org,158-64-8386,974-437-2584,"9596 Anderson Courts, Shawbury, IL 40745",1967-05-04,4660547616213297
1701,72,Male,13,113.9,80.1,47.9,70.8,30.6,2.11,0,Justin Haynes,avilahayley@example.net,969-58-7942,2308293423,"5480 Tiffany Views Apt. 171, Angelaton, AL 26087",1987-08-13,4757099340433
1702,78,Male,15,177.6,70.1,15.1,16.5,29.3,1.87,0,Ashley King,david45@example.com,904-84-6703,001-868-759-6812x23283,"0770 Austin Walks, Port Shelly, CT 68175",1942-06-16,2524343054648743
1703,42,Female,10,70.1,101.6,48.9,93.5,22.8,0.74,0,Tyler Mejia,gwendolyncole@example.net,424-71-9381,635-585-9433x1859,"4096 John Extension, Spencerbury, GA 62360",1972-04-12,4009336633109
1704,64,Male,14,110.0,81.7,19.2,210.5,43.0,0.14,0,Aaron Schmitt,robertpierce@example.com,496-72-5707,492-352-7657x98349,"1925 Walker Lock Suite 679, Jimport, MA 27479",1944-02-02,213165731398636
1705,44,Male,5,101.4,119.2,40.9,222.3,38.6,1.25,1,Kim Cross,john80@example.org,201-27-1186,5342686492,"0971 Eric Stravenue Apt. 551, Samanthamouth, IA 18347",1938-06-26,4999270486821
1706,37,Male,3,100.4,53.8,23.6,67.8,31.0,2.16,0,Kara Fox,buckbrian@example.net,434-14-6791,001-259-844-7845x5768,"335 Elliott Pine, Jeffreyborough, AS 90209",1980-06-21,4744225200503742
1707,30,Female,6,78.9,74.9,15.7,265.3,36.4,2.25,1,Craig Ochoa,michaelsanchez@example.org,441-95-1229,(805)775-6258,"133 Jonathan Walks, Scottside, MO 55076",2003-07-22,4276578826823233
1708,50,Male,15,94.3,83.7,44.3,146.1,42.2,2.39,0,Brianna Meyer,masseytimothy@example.org,654-85-6900,+1-624-789-8054x838,"75379 Hartman River, Lake Leah, VT 24391",1963-08-24,4956984093624
1709,76,Female,7,142.2,85.2,22.4,254.3,21.7,2.21,0,Brooke Ferguson,keithashley@example.net,611-47-4048,836-716-2281x6740,"2042 Coleman Creek, South Casey, ND 34676",1946-03-18,4603400878691802
1710,79,Male,5,107.9,72.1,36.4,199.5,24.8,1.49,0,Courtney Cook,adam02@example.net,817-42-6062,001-716-366-8699x783,"61281 Hughes Walk Apt. 958, Leonardshire, OK 84707",1949-10-02,4976047704236598
1711,66,Female,4,124.3,101.0,32.7,203.6,32.7,1.17,0,Rachel Ryan,angelaconner@example.org,919-91-9984,(861)322-1659,"30524 Russo Grove, Kristinaville, DE 70617",1940-08-30,6011902346833958
1712,43,Male,5,119.0,111.2,28.9,37.2,39.6,1.96,0,Stephanie Martinez,wlynch@example.net,274-22-8720,3996339409,"USCGC Garrett, FPO AA 50481",1958-11-05,583323535588
1713,52,Female,4,183.9,115.7,29.8,72.4,19.0,1.88,1,Ariana Simmons,jfisher@example.org,457-93-5054,(250)685-6530,"517 Nicole Walk, North Timothy, TN 01550",1991-08-21,5564739978499002
1714,37,Female,7,187.7,106.4,39.3,17.3,44.6,1.39,0,Gina Adams,marksjody@example.net,456-55-9344,001-810-906-0345,"48168 Cynthia Knoll Apt. 047, West Debramouth, PA 02832",1956-04-14,344909079336092
1715,70,Male,0,134.1,109.5,13.5,201.9,30.3,0.31,1,Heather Irwin,hmccarty@example.org,216-90-5203,+1-509-397-9181x9746,"73006 Julie Island, Darrellmouth, FL 53361",1997-03-02,4617632208145031094
1716,71,Female,15,112.9,88.5,36.7,104.9,27.7,2.32,1,Kyle Green,andrew86@example.org,880-61-8410,314.650.3839,"944 Baker Key, East Bradley, CO 15902",1991-10-20,3523878470628083
1717,37,Female,10,83.9,107.8,45.8,220.3,25.9,1.19,1,Kelly Patterson,monroehenry@example.com,269-32-1046,457-992-3425,"49385 Danielle Highway Suite 535, Alyssaside, GA 39727",1951-01-22,676314697084
1718,34,Female,6,193.9,71.2,12.3,103.5,22.7,0.97,1,Jessica Hampton,newtonjohn@example.com,348-72-9131,965.313.1534x5520,"7183 Washington Mews, South Debra, VT 32696",1996-08-10,3541702167482463
1719,29,Female,14,77.8,77.9,15.6,228.8,39.4,1.61,0,David Miller,mitchellwiley@example.com,439-30-1016,(748)269-3982x966,"07370 Robinson Pines, South Suzannemouth, PA 75585",1985-02-08,4402338765775139764
1720,60,Female,9,108.7,72.2,38.7,49.1,43.8,1.72,0,Stephen Hughes,croman@example.net,212-73-3537,226.616.9185x21512,"809 Jacob Curve Suite 710, Serranoton, NY 42038",1982-02-08,4907467520526
1721,22,Female,9,108.7,82.7,27.5,60.3,29.2,0.61,0,Alison Myers,markmeyer@example.net,500-43-3171,+1-657-228-1673x870,"93527 Brown Orchard, Wilkinsside, CA 81478",1968-02-17,3515394598897501
1722,65,Female,15,111.7,70.0,26.1,104.0,43.7,2.11,0,Jacob Young,smithvanessa@example.com,812-63-4007,(989)652-8109x822,"57123 Brian Branch Suite 062, Darrellmouth, CA 88406",1936-10-04,501886404174
1723,45,Female,10,91.4,117.3,15.5,121.6,40.2,0.8,0,Eric Floyd,robert33@example.com,413-56-4701,001-891-634-6477x79434,"732 Taylor Viaduct, West Steve, ND 25330",1990-01-03,563634861766
1724,59,Male,1,171.8,71.9,30.3,106.0,31.0,0.55,1,Brandon Elliott,rhonda10@example.com,227-21-9900,+1-348-596-1465x28534,"0373 Kyle Land, Deannaton, RI 16469",1959-09-04,4311841647583643
1725,29,Male,14,85.9,56.9,15.1,214.3,36.2,1.08,0,Tammy Edwards,griffintyler@example.org,881-88-9333,+1-377-711-6040x070,"7214 Lewis Circles, North Kathleen, SD 07733",1953-03-28,4636253399817
1726,74,Female,13,152.5,86.9,29.1,40.3,29.7,1.85,0,Kimberly Ramirez,alvarezphilip@example.com,861-94-1002,001-929-944-5565x48199,"7848 Eric Alley, Port Keith, PA 29122",1961-07-31,676259993456
1727,42,Female,8,86.1,54.0,40.5,106.7,33.1,2.42,1,Mary Richard,richard73@example.org,190-51-7988,001-735-241-0657x058,"83939 Carol Island Apt. 519, West Anthony, IL 17020",1996-09-16,502021295469
1728,63,Male,0,79.2,57.7,20.3,233.5,19.6,2.04,0,Ryan Duncan,petersonjon@example.com,329-18-3336,001-224-799-4757x2970,"362 Barron Light Apt. 116, West Justinchester, HI 16553",1977-09-04,6011658716888390
1729,66,Male,10,188.2,65.4,29.2,32.4,36.8,2.36,0,Miss Elizabeth Castro,drew01@example.org,309-30-2202,482-200-6208x067,"76373 Mary Path Apt. 971, Camposville, PA 89480",1991-10-23,4616668456170424
1730,24,Male,15,94.7,82.5,49.7,261.0,19.4,0.44,1,Angel Boyd,hollowaygregory@example.org,600-34-8943,810-612-3643,"546 Rodriguez Forges, Ashleyland, RI 61260",1980-09-30,4465551467685639028
1731,46,Female,9,176.8,80.3,37.5,272.4,40.1,0.27,0,Sara Hamilton,kboone@example.net,491-11-2140,(469)699-1433,"27777 Arnold Fords, Aprilfort, VA 31140",1938-06-10,345922066943134
1732,78,Male,5,140.8,106.0,43.7,38.1,40.3,1.44,1,Jill Pearson,cheryl57@example.com,600-41-4090,(895)480-8414,"39227 Green Field, North Jeremy, MN 53165",1963-09-14,3589798465983148
1733,49,Female,8,80.1,101.8,26.6,91.0,24.4,0.8,1,Deanna Walker,timothy06@example.org,180-17-6543,3965572050,"640 Scott Extension, Clarkburgh, NH 51840",1956-03-31,4015917169993205557
1734,65,Female,0,194.2,79.8,40.7,112.2,26.7,2.09,0,Karen Miller,colinjames@example.com,236-90-3625,598.689.1134x2644,"346 Walker Port, New Lindsayview, FM 46296",1954-06-02,38353325761756
1735,54,Male,3,102.1,73.4,11.6,217.6,31.0,1.71,1,Katrina Mullins,troy03@example.net,445-48-2313,(429)928-4564x38908,"402 Allen Courts Suite 637, South Jennifer, PA 95703",1965-12-18,4274265919040
1736,43,Female,15,181.8,72.2,14.9,170.5,34.1,2.43,0,Kaitlyn Newton,walkerwilliam@example.org,685-58-7129,(804)701-3694,"0424 Glover Road Apt. 734, Racheltown, MI 05861",1982-01-18,4222690233930173
1737,57,Female,3,91.9,104.2,18.1,183.2,25.8,0.71,0,Destiny Hicks,jeremy71@example.net,545-49-1222,753.599.1516,"PSC 6801, Box 5325, APO AA 20515",2003-04-07,4649996112520
1738,31,Female,14,181.0,53.6,26.1,212.7,34.0,1.27,0,Casey Alexander,caseysmith@example.net,716-28-3770,956-398-2649,"3711 Joseph Camp Apt. 250, Ryanbury, WV 22821",2001-08-21,6577437583690692
1739,26,Female,8,71.7,50.9,43.8,45.8,26.0,1.3,1,Robert Mccormick,tgarza@example.com,845-23-6088,(377)307-0051x02688,"059 Shannon Walk, Cooperhaven, TN 94059",1977-07-10,676128272744
1740,38,Male,10,136.5,105.7,23.9,232.5,19.5,0.67,1,Cynthia Weber DVM,susan75@example.com,132-75-8574,001-650-580-7914x65275,"7333 Ruth Fords Suite 269, North Donald, KY 85386",1956-05-23,347318916271453
1741,41,Male,4,170.0,83.4,36.2,199.2,18.1,1.52,1,Colin Arnold,mikeyu@example.net,897-73-7193,994.868.1221x662,"USCGC White, FPO AA 00749",1952-06-25,3598667647948353
1742,62,Female,4,191.5,59.2,38.4,165.7,20.7,1.16,1,Catherine Ortega,qknapp@example.net,215-10-1729,845-836-7658,"34332 Cody Parks, Port Carrie, WY 55513",1940-03-17,675959113126
1743,56,Female,5,188.2,66.5,33.4,247.2,39.4,1.17,1,Laura Liu,jonesandrew@example.net,768-89-1684,001-490-239-9874,"3334 Knox Views, New Jerry, PA 47248",1954-01-11,6011278249470556
1744,61,Male,0,176.6,115.3,24.3,197.8,44.0,0.97,1,Joshua Harrington,carlaortiz@example.net,889-95-5707,517.979.8272x2451,"3275 Brett Roads, East Jonbury, IL 16695",1989-11-28,213111988481030
1745,58,Female,0,185.5,110.2,33.1,67.6,29.5,0.14,1,Julia Luna,christopher49@example.net,187-20-3534,7337704768,"187 Kelly Rue Apt. 079, Robinsonshire, WV 46213",1976-06-01,344224440345883
1746,54,Male,14,95.9,99.7,23.7,127.2,31.8,1.35,1,Nicole George,nbecker@example.net,433-67-8826,(574)817-7824,"2485 Pope Common Apt. 146, Port Nicole, DC 12482",2005-03-28,180062839718907
1747,37,Female,8,106.9,83.8,13.4,143.9,22.0,0.9,1,Nicole Jackson,mblair@example.net,455-55-2647,+1-734-586-4470,"51771 Beltran Stream Apt. 188, East Evelynport, FL 86206",1948-08-18,4034933700213195219
1748,57,Female,2,107.6,86.4,49.7,29.4,32.9,0.1,1,Thomas Robinson,jessicacastaneda@example.com,602-71-4776,(743)838-5394x82002,"71354 Gary Walks, West Dalton, NV 64721",1976-11-17,180032704012090
1749,45,Male,3,119.0,118.3,15.1,264.2,21.9,0.84,1,Jeffrey Mitchell,espinozacharles@example.org,284-13-1876,(908)334-3588x63997,"51917 Kemp Throughway Apt. 155, Lake Alexander, ND 31392",1960-08-19,4679769730348390659
1750,58,Male,0,121.1,117.6,12.9,48.6,34.5,0.77,0,Jason Clark,zbrown@example.net,524-37-6219,+1-545-818-0492x64894,"Unit 1271 Box 7767, DPO AA 41145",1961-01-12,3570102743553743
1751,78,Male,8,140.8,65.1,45.1,197.0,43.2,1.04,1,Steven Martinez,spencer08@example.net,557-23-8188,+1-305-493-3114x56417,"35763 Hill Fall, Melissaborough, ID 94263",1962-12-21,4868738845649
1752,32,Male,14,90.8,106.8,22.1,147.1,23.3,0.42,0,Judith Mcintyre,jamiemorales@example.net,106-96-6542,+1-995-200-3675x68986,"23402 Matthew Alley, South Michael, HI 68064",1972-11-05,4416901661254919858
1753,43,Female,7,159.9,63.8,36.0,21.7,38.6,1.32,0,Melissa Burns,iwatkins@example.net,464-85-4515,001-326-233-5615,"Unit 2723 Box 2740, DPO AE 33780",1937-04-04,6011901901306053
1754,73,Male,1,91.8,64.9,23.2,256.4,18.6,1.76,0,Lindsey Walsh,crystal49@example.org,357-65-6350,962.333.4031,"Unit 8087 Box 7645, DPO AE 53445",2007-03-12,30078225141696
1755,62,Female,7,110.3,97.3,25.7,237.3,28.1,1.61,0,Kevin Cook,adavis@example.com,762-98-7947,+1-819-970-3607x590,"56353 Brewer Brooks Suite 355, West Leslie, UT 50584",1960-11-22,4227629960280878
1756,42,Male,14,135.4,78.4,20.5,151.8,21.0,2.03,1,Evelyn Lopez,peterrhodes@example.org,668-29-5758,350.356.2227,"9524 Timothy Motorway Suite 513, North Thomasmouth, NY 85634",2002-04-28,4447048537150577
1757,41,Male,15,173.5,115.2,23.7,74.8,27.5,1.18,0,Craig Mueller,molinajohn@example.net,746-78-1065,825.965.5183x9461,"118 Friedman Mills, Brookeburgh, WY 36564",1990-09-15,348972538201626
1758,47,Female,6,166.1,56.2,26.4,46.7,22.7,1.35,0,Gabrielle Murphy,jason25@example.net,188-49-5186,2364259638,"7342 Brandon Landing Apt. 120, Evansburgh, NH 92561",1956-12-15,501882267724
1759,77,Male,10,153.9,85.8,38.8,109.8,28.1,2.04,0,Tanya Smith,ashleymercado@example.org,473-28-7667,001-873-253-8513,"8115 Miller Corners Suite 999, South Leroyton, TN 79618",1987-06-13,374997382805419
1760,51,Male,5,90.3,114.3,30.5,81.7,29.3,1.13,1,Kenneth Larson,ryan31@example.com,168-30-4468,001-692-453-9462x694,"53520 Simpson Locks, Penningtonbury, NH 55532",2002-08-14,502038629445
1761,26,Male,0,141.1,113.3,47.7,147.2,26.1,1.78,0,Amanda Elliott,jennahall@example.com,547-26-5701,5053006616,"8996 Young Cove Apt. 855, Autumnmouth, IA 21757",2002-05-29,4294470865721
1762,47,Male,14,81.4,61.0,11.7,267.2,35.7,1.14,0,Benjamin Green MD,jonathanhernandez@example.net,214-29-3186,785-539-1612x41261,"24296 Lance Square, East Jamesstad, PR 75959",1965-07-21,4331472084644
1763,60,Female,6,119.1,75.7,30.1,165.1,42.8,1.1,1,Julia Carlson,sanchezlinda@example.org,624-82-4615,4176956678,"026 Rice Burgs, Katherinefort, WI 42584",1995-02-23,676319099096
1764,54,Female,9,123.8,93.3,33.4,247.3,28.8,1.92,1,Rodney Cook,simmonsalexander@example.org,650-98-3550,001-624-490-0345,"2520 Smith Road, West Codyside, AR 29616",1944-05-23,36712057290858
1765,32,Male,6,75.2,61.2,46.8,184.9,23.2,0.52,1,Jack Hall,haileylee@example.org,383-62-9955,(234)688-5110,"Unit 1758 Box 2975, DPO AE 62557",1999-09-25,4867224541531570
1766,65,Male,12,105.6,117.8,12.0,139.0,25.3,0.91,1,Debra Sanchez,theresa35@example.com,145-44-5518,(998)521-3577x43287,"8441 Trevor Place Suite 487, Jennifermouth, MT 52393",2001-11-29,4874006366183145
1767,77,Male,13,194.2,114.0,32.9,238.1,41.1,0.64,1,Ian Hoffman,swashington@example.net,414-54-6932,252.807.9559,"04754 Christina Islands Apt. 765, Hudsonview, PR 28944",1949-05-14,2558280866247489
1768,73,Female,8,194.0,61.7,44.1,138.0,33.4,0.96,1,Bradley Lee,sophia31@example.com,317-59-2881,764.628.3846x5689,"68610 Krueger View Suite 721, South Sylviafort, MA 15231",1934-11-03,372498540253859
1769,27,Female,0,115.8,58.5,19.7,241.7,30.3,0.65,1,Mr. Hayden Garcia II,stephanienguyen@example.org,130-65-5305,233.999.7432x2419,"201 Mcknight Drive, South Brandon, TN 70753",1945-05-20,3559886393696985
1770,30,Female,1,75.6,56.0,45.1,91.1,22.0,1.49,1,Kevin Mendoza,carrillobrian@example.net,167-12-4085,973.705.1960x229,"93550 Wiggins Brooks Suite 102, Ingramshire, WA 98170",1954-01-13,378502190303197
1771,65,Female,10,93.3,113.7,10.8,48.6,30.1,2.02,1,Stephanie Gonzalez,kristinmcdonald@example.org,668-76-5433,+1-494-481-1264,"8400 Carmen Overpass Apt. 784, Ryanbury, SC 02119",1954-05-21,4844846784848440
1772,37,Male,8,121.0,63.6,39.3,238.2,25.5,1.99,0,Russell Goodman,chris35@example.net,231-28-5034,945.427.9976x3258,"411 Harding Prairie Suite 822, Port Amberfurt, PA 51017",1956-03-11,4720711754627912935
1773,46,Male,12,193.2,79.1,47.3,168.3,43.5,0.97,1,Amber Brown,ghenry@example.com,498-36-9494,(373)611-9741,"884 Dixon Mall, Heidiberg, ME 28605",1962-02-10,343833642127377
1774,41,Male,8,88.4,81.4,36.3,247.1,41.9,2.47,0,Tamara Clark,thompsonjoshua@example.org,595-78-5541,538.396.2393x91210,"3155 Brett Common Suite 961, West Laura, AZ 70358",2005-09-21,503806991587
1775,48,Female,12,169.3,91.9,27.6,259.8,20.3,1.53,0,Keith Thornton,jessica70@example.com,668-58-8760,+1-308-652-6438x889,"5163 Anderson Green, Lake Suzannemouth, NC 61355",1946-09-03,30378181080072
1776,78,Male,5,84.1,55.0,11.8,29.0,31.9,1.06,1,Monica Hoffman,amorrison@example.net,845-51-9022,(341)660-3477,"259 Andrew Unions, Port Robert, AZ 10844",1970-04-21,4860939651359275
1777,66,Female,5,197.6,65.9,46.8,145.8,24.1,2.11,1,Roberto Hogan,boydnicholas@example.org,923-93-8530,001-782-662-0234x3232,"71399 Moore Rapid, Port Heather, TX 67455",2004-12-06,2700968959710374
